0.0	0.42857142857142855	0.30392156862745096	0.17698863636363638
0.2	0.6326530612244898	1.4037433155080214	0.5815340909090909
0.3	0.2857142857142857	0.4750445632798574	0.11363636363636363
0.3	0.08163265306122448	0.011586452762923352	0.05369318181818182
0.3	0.02040816326530612	0.06951871657754011	0.008806818181818181
0.6	0.7142857142857143	0.9242424242424242	0.13863636363636364
0.7	1.3265306122448979	1.6399286987522281	0.9400568181818182
0.7	0.08163265306122448	0.0	0.019886363636363636
0.8	0.12244897959183673	0.0017825311942959	0.04375
1.0	0.1836734693877551	0.040106951871657755	0.1565340909090909
