0.0	0.21153846153846154	0.03383793410507569	0.052760402502039706
0.0	0.40384615384615385	0.30365093499554763	0.1694316018493337
0.3	0.5961538461538461	1.402493321460374	0.5567038346478107
0.3	0.2692307692307692	0.4746215494211932	0.10878433505575197
0.3	0.07692307692307693	0.01157613535173642	0.051400598313842805
0.3	0.019230769230769232	0.06945681211041853	0.008430785966820778
0.6	0.6730769230769231	0.9234194122885129	0.1327168887680174
0.7	1.25	1.6384683882457702	0.8999184117487082
0.7	0.07692307692307693	0.0	0.019037258634756596
0.8	0.11538461538461539	0.0017809439002671415	0.04188196899646451
1.0	0.17307692307692307	0.04007123775601069	0.14985042153929834
